0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-13.56714249,-13.91196728,-15.05187607,-15.72275162,-15.98606682,-5.51E-05,-16.34095955,-10.48461914,-11.18910694,-11.47293186,-12.99651623,-13.85368633,-14.6357317,-15.79263783,-15.78038979,-5.05E-05,-15.81417942,-11.02673435,-10.77458477,-11.57773685
-11.96534443,-5.78E-05,-12.41871357,-10.54232502,-11.75995064,-15.16351032,-11.59548855,-16.52105713,-12.53524113,-17.22019386,-12.78606606,-2.69E-05,-13.15777493,-11.18434429,-13.042346,-15.55579853,-12.43944168,-17.34118462,-13.06253433,-17.89543724
-6.41931057,-15.80959415,-0.004027352,-14.21898746,-6.194931984,-16.15632248,-7.967021465,-21.63245583,-13.20669174,-15.75148487,-7.10553503,-15.31583977,-0.004302531,-14.16386414,-5.864996433,-15.88197899,-7.365353107,-21.78219986,-13.26111794,-15.57215786
-0.058088224,-10.7905283,-8.299217224,-6.182563782,-10.84029579,-13.23603439,-2.917755604,-14.94763374,-10.79692078,-13.21416473,-0.051546749,-10.82108402,-8.180371284,-6.403959751,-11.00567627,-13.27169037,-3.031556606,-14.91832447,-10.59921265,-13.30981827
-12.98791981,-15.11131859,-15.78529167,-15.7624445,-13.7519989,-8.842535019,-14.57638168,-7.039165974,-11.52957153,-0.001035988,-14.28820896,-16.4596653,-14.94151878,-16.43717766,-14.83341217,-8.601102829,-16.08439827,-6.888780117,-12.03967285,-0.001211505
-7.589271069,-4.688067913,-10.45367336,-0.010421501,-9.123109818,-10.72201061,-9.089125633,-12.99567604,-8.133368492,-9.334256172,-7.462972641,-4.786782265,-10.32114506,-0.00967504,-9.02072525,-10.62323284,-8.995177269,-12.8657465,-8.083685875,-9.191329002
-14.58333969,-14.14962578,-16.12164879,-13.37814236,-13.25541878,-9.182572365,-16.62812233,-0.000356611,-11.51114941,-8.338899612,-14.68330097,-14.48113155,-15.7114315,-13.35637951,-13.17517185,-8.779391289,-16.59058189,-0.000298575,-10.76100445,-9.038129807
-7.004579067,-9.144611359,-9.583492279,-12.83331776,-10.01441097,-8.806544304,-6.609278679,-11.63939476,-0.002657456,-10.99013233,-6.742757797,-9.338287354,-9.381239891,-13.01164913,-9.99341774,-9.547734261,-6.895703793,-11.78751183,-0.002508115,-11.16024876
-7.669036865,-9.439543724,-4.857845306,-5.222480774,-0.066998705,-16.69735527,-2.978322029,-15.51341248,-8.4399786,-13.48392773,-8.383453369,-9.700696945,-5.035553932,-5.276794434,-0.032323383,-16.86720276,-3.925652981,-15.63229179,-8.650010109,-14.02598953
-8.222495079,-10.87197113,-12.27315331,-14.38527966,-11.85313225,-11.86339664,-9.304821968,-13.7705431,-0.000408804,-11.55174828,-7.853699684,-12.28364277,-11.62504292,-14.62147522,-11.20207596,-11.56153202,-9.018591881,-13.65296841,-0.000561795,-11.19443703
-6.0756073,-5.382084846,-10.36999226,-0.009530877,-9.11465168,-9.698868752,-6.107442379,-11.41548061,-10.52565861,-9.009578705,-6.898352623,-5.769595146,-11.48891163,-0.004727022,-9.93840313,-10.25667572,-7.812448502,-12.23995876,-10.37306499,-9.885018349
-10.20541954,-11.86034393,-5.320575714,-11.63606739,-0.009221109,-15.10255337,-5.467604637,-18.41382027,-11.44993591,-12.50722694,-9.959470749,-11.52049446,-4.874173641,-11.65938759,-0.012143844,-14.62161446,-5.437971592,-18.64060211,-11.5592308,-12.25279045
-11.23622513,-11.69243145,-13.08600712,-12.23396111,-11.78257561,-0.774654448,-13.6556797,-0.619933665,-8.002675056,-7.14979744,-10.52914333,-11.56169796,-12.91145706,-12.09308338,-11.7848959,-0.260987252,-12.81830692,-1.4772048,-7.378641605,-7.188455105
-0.130541667,-11.02647114,-7.835728645,-8.731289864,-9.564884186,-16.34512901,-2.106344223,-16.07403374,-9.815299034,-16.19008827,-0.169223204,-10.93300152,-7.776608467,-8.697264671,-9.471158028,-16.20989609,-1.86483705,-15.91251373,-9.477721214,-16.14369583
-12.11196899,-12.3895731,-14.55359745,-12.62774563,-13.30301189,-2.581068516,-13.12204456,-0.079386808,-10.02070999,-7.48258543,-11.67658424,-12.64701462,-14.06662655,-12.42723656,-13.77695084,-1.777646303,-13.43423653,-0.185699642,-8.531251907,-8.398345947
-10.01260281,-9.771018982,-6.280906677,-2.961148024,-0.057387892,-14.69565201,-6.41151762,-13.41013718,-7.841881275,-13.21965981,-9.992394447,-10.07911205,-6.462842941,-2.776247263,-0.069010533,-15.09196568,-6.109006882,-13.58081055,-7.528345108,-13.49975491
-8.311951637,-8.504072189,-11.28926086,-12.17294216,-10.81286907,-10.38308048,-7.933084011,-10.88213825,-0.000941072,-9.983758926,-7.413689613,-8.678024292,-10.00091076,-11.24863338,-9.590648651,-10.45089436,-6.324358463,-11.51666737,-0.002760649,-10.56904888
-0.720674932,-3.125420809,-5.367638111,-2.943922758,-4.03282547,-8.057733536,-2.027642965,-9.317982674,-1.337965012,-8.629546165,-0.64983052,-3.824595213,-6.563646793,-3.43593502,-5.294322491,-7.984123707,-1.964146376,-8.912913322,-1.285340786,-9.162248611
-5.654575348,-4.371558666,-7.075863838,-0.043715525,-3.79965353,-13.63698292,-5.735159397,-13.41254044,-8.621711731,-12.44930267,-4.867068768,-4.442143917,-6.5417943,-0.052141655,-3.68497777,-13.03902149,-5.400514126,-13.42087364,-8.205878258,-11.67412853
-5.894851685,-7.18373251,-5.087476254,-4.598019123,-0.025692517,-13.42343712,-6.483249664,-12.55913258,-5.505682468,-11.5106802,-6.446919918,-8.205454826,-5.007047176,-4.234094143,-0.033875238,-14.36663723,-6.700784683,-13.26979828,-4.707286835,-12.34984589
-10.08840847,-14.20608902,-4.099401474,-12.66589355,-0.017040271,-18.17530632,-8.25892067,-18.47331238,-11.66442108,-14.55503178,-9.730086327,-14.03656197,-3.544297218,-12.56158638,-0.029678786,-18.09144592,-8.207471848,-18.31346512,-10.9873333,-14.58950233
-7.841331005,-11.08135223,-9.036753654,-0.001031105,-8.482041359,-13.9525547,-8.15472126,-15.01077557,-11.88609409,-14.77444172,-7.618645668,-11.0130415,-9.244672775,-0.00114304,-8.557055473,-14.02358437,-7.993886471,-15.01695919,-11.89761257,-14.93737411
-8.375440598,-11.33597374,-5.408841133,-8.66887188,-0.587827384,-16.55279732,-0.822319686,-16.58024788,-8.720126152,-13.48360443,-8.427783966,-12.01068783,-5.623902321,-9.225719452,-1.1833992,-17.01826286,-0.371422738,-17.2282753,-9.473743439,-13.78001881
-14.41153145,-16.19349098,-16.19502831,-16.41893005,-15.09812927,-10.26414394,-17.03162956,-8.424654961,-12.01442719,-0.000261511,-14.0668087,-16.18530083,-13.83296585,-15.62388229,-14.60595894,-8.939125061,-16.03495407,-8.529145241,-12.78307915,-0.000334207
-1.064164877,-11.70707417,-6.442595482,-5.721241951,-9.641419411,-13.12934017,-0.430770159,-15.46275902,-10.36626911,-13.75677872,-0.944160342,-12.12928104,-6.432292938,-6.148591995,-10.04567909,-13.24387169,-0.498945087,-15.87513828,-10.54549503,-13.97030354
-6.959873676,-13.31807232,-0.208964795,-11.17740726,-6.0968256,-14.95309353,-1.685491085,-20.42124367,-11.91339016,-13.91234016,-6.946238041,-13.44087601,-0.412966251,-11.4907341,-6.636041164,-15.07767296,-1.090571404,-20.69945145,-12.526968,-13.96623993
-7.320833683,-7.018366337,-5.489486217,-0.670695961,-0.797765911,-14.46177864,-3.430963039,-13.66537857,-8.223081589,-13.99651527,-7.612994194,-7.495793343,-5.207811356,-0.578475237,-0.889087439,-14.16907406,-3.843496561,-13.62431908,-8.208900452,-13.98132324
-14.54229832,-16.50902557,-15.64350414,-16.65039253,-14.9449625,-9.651104927,-16.63403893,-8.154092789,-11.98427296,-0.000359351,-14.43573952,-16.22531509,-14.54454327,-16.39013863,-14.67933464,-8.568915367,-16.25125504,-7.539613247,-12.31348991,-0.000728104
-11.77590942,-7.77E-05,-12.09562397,-10.04001522,-11.86029053,-13.84167957,-12.00200081,-15.72386837,-11.94898605,-16.23667526,-11.81517982,-7.97E-05,-12.07724571,-10.00654888,-11.81483269,-13.77741718,-11.98412704,-15.68350983,-11.92351627,-16.26137161
-8.582575798,-10.21229362,-10.20442772,-12.55991936,-9.430827141,-11.34580612,-7.566710949,-14.07079887,-0.000926542,-9.875800133,-9.10430336,-10.57006836,-10.21221542,-12.50293541,-9.455131531,-11.79556942,-7.966939449,-13.91632462,-0.000709997,-9.219806671
-11.75484753,-5.42E-05,-12.89741516,-10.80981731,-12.0204134,-15.77279758,-11.1037569,-16.69261169,-12.89115429,-18.04578781,-12.58179855,-3.36E-05,-13.4984045,-11.0662756,-12.82017136,-15.41168308,-11.85241699,-16.99813843,-12.71936703,-18.16972542
-12.815732,-14.82916641,-15.64229584,-14.56681347,-13.6232338,-7.8800807,-15.95967579,-0.024064828,-11.57044411,-3.755663633,-13.40205956,-15.20963669,-15.36063957,-14.19236088,-12.90248775,-7.890584469,-16.27598572,-0.023388345,-11.08351421,-3.784418106
-7.874116421,-8.89780426,-10.57310867,-7.928629875,-13.16949844,-0.023744747,-8.572377205,-8.981912613,-6.188076019,-3.902498484,-8.346226692,-11.48107815,-10.66532898,-10.97599316,-13.35366821,-0.012847039,-10.06559849,-9.33067894,-5.953600407,-4.63073349
-12.18336487,-12.24598885,-14.96580315,-14.36304092,-16.76970291,-0.001010741,-14.82335281,-7.00518322,-10.62696552,-9.60306263,-12.19617176,-12.20036793,-14.76377583,-13.62166119,-16.2400589,-0.001746321,-14.20483685,-6.435932159,-9.751796722,-9.550700188
-8.851752281,-12.95375729,-6.83480978,-9.53948307,-3.968582153,-17.28617477,-0.020450102,-18.49001884,-9.931331635,-14.77145481,-8.516219139,-12.27922726,-6.970453262,-8.868847847,-2.557559729,-15.92548847,-0.082131751,-17.16493225,-9.573638916,-13.51311398
-0.801482916,-4.609187603,-2.679656029,-1.290267229,-3.258126736,-13.41156387,-1.90907681,-12.17637444,-4.518243313,-14.19319344,-0.584848523,-5.292129517,-2.13498497,-2.26380825,-3.803599834,-13.59360504,-1.678971052,-12.43364716,-5.003186703,-14.44651604
-6.932640553,-13.19476509,-0.009609396,-12.16866779,-6.349119663,-13.94040012,-4.98665905,-20.59333229,-12.70702553,-14.71176147,-6.806986809,-13.27401352,-0.0074245,-12.65478039,-7.305164814,-14.05712605,-5.183183193,-20.46689415,-12.86792088,-14.76433086
-12.0496645,-2.61E-05,-14.08357143,-12.11209679,-13.62713337,-15.18126392,-11.64710236,-17.92869949,-12.46149921,-19.35090256,-11.83294868,-3.11E-05,-13.50038815,-11.93042755,-13.11249447,-15.33584881,-11.56941128,-17.14578629,-12.36883259,-18.86568832
-0.032513112,-12.24265289,-6.132249355,-7.995813847,-11.49905777,-14.45552826,-3.525949001,-15.99752235,-10.07498741,-16.49761772,-0.014382506,-12.91460419,-6.462977409,-8.734324455,-11.55725002,-15.57340717,-4.381287575,-16.29522133,-10.20510101,-17.10481071
-11.92765045,-13.12704277,-14.49827003,-14.82083893,-15.23856735,-0.000299766,-13.48905659,-8.485599518,-10.56007576,-9.78543663,-10.67381477,-12.45403481,-13.72550392,-14.52606583,-14.68727684,-0.000482443,-12.26309204,-8.472561836,-9.475980759,-8.723121643
-8.47258091,-11.33688354,-4.846288204,-8.68802166,-0.110199347,-15.92436028,-2.345205545,-15.49745655,-8.23839283,-12.18758678,-7.916986942,-10.99186325,-4.701742649,-7.960680485,-0.125516593,-15.33677864,-2.230229855,-14.61938477,-7.361479759,-11.55630875
-0.014420343,-12.04215622,-7.997842312,-8.526453972,-11.37505245,-14.50860119,-4.287403584,-16.18987465,-10.66026592,-14.3797369,-0.006486197,-12.16767406,-8.463806152,-8.593523026,-11.85358143,-14.65059185,-5.109463215,-15.88311291,-11.03918171,-14.32711887
-0.003896859,-13.82823753,-7.607146263,-8.064926147,-12.35358429,-16.00304985,-5.790792942,-16.97444534,-10.98314857,-15.33070946,-0.001882211,-15.13695621,-7.636443615,-8.300245285,-13.40680122,-16.5377121,-6.783433437,-17.2348423,-11.10140228,-16.05316734
-4.065276146,-10.07506466,-2.215029001,-6.850443363,-1.651099443,-14.1359539,-0.38668105,-14.59584713,-6.555271626,-10.82622528,-4.650736332,-9.974614143,-2.718793631,-6.268475533,-1.723684311,-14.04995155,-0.296367347,-15.11414814,-7.407149315,-10.83888912
-13.99552727,-13.83459663,-15.43071556,-13.83937836,-13.46652031,-5.812749863,-16.05661201,-0.003404418,-11.24245453,-7.844875336,-14.0799284,-14.19386482,-16.15125847,-14.28773212,-13.83323193,-6.773331642,-16.39921761,-0.001587918,-11.77563381,-7.7473526
-7.035197258,-10.55018902,-11.68805599,-10.85068226,-14.63318729,-0.108426347,-10.23139477,-2.583560944,-6.853286266,-3.679973841,-7.990175724,-11.66199112,-11.42832756,-11.90933132,-13.70804214,-0.045587119,-11.15647507,-3.598531246,-7.989498615,-4.105581284
-0.008112693,-11.6113224,-6.529381275,-7.069182873,-9.432118416,-16.60020256,-5.176762581,-15.89267921,-10.30665684,-16.37369347,-0.008823454,-11.53665924,-6.596697807,-7.023916245,-9.51855278,-16.65651321,-5.049423695,-15.85688591,-10.319561,-16.42918968
-4.077018261,-9.369506836,-1.243281484,-0.454392135,-3.369265795,-9.971123695,-4.001861095,-12.47288036,-4.972817421,-11.02664375,-3.741877317,-9.860980034,-0.483994573,-1.227203012,-3.527333021,-10.83449078,-3.481367111,-12.98155308,-5.01635313,-11.38987827
-11.81138325,-13.55434132,-14.58765125,-15.78893852,-15.95513821,-7.37E-05,-13.95117092,-10.4731493,-10.45150948,-11.98854446,-11.34455299,-13.79242516,-14.25996304,-15.55253601,-15.08267212,-0.000147213,-13.9203186,-9.718947411,-9.606764793,-12.24757862
-13.69357777,-15.87349033,-15.75063992,-16.5666256,-14.77988529,-9.680793762,-16.68142128,-7.384827137,-12.44602966,-0.00068915,-15.15946198,-17.62327003,-15.11195946,-16.63345909,-15.59609795,-8.994019508,-17.18614197,-7.211033344,-12.99050331,-0.0008658
-6.534479141,-6.58181572,-2.018998146,-8.032389641,-0.431458235,-9.778697014,-1.542418957,-16.69784737,-7.5010252,-11.08298969,-6.495827675,-6.548802376,-1.822747827,-8.485095978,-0.497762561,-10.01649761,-1.483002305,-16.9497509,-7.904607296,-11.29094124
-10.91384697,-14.04314423,-10.82127571,-10.64814758,-8.953900337,-12.75439262,-11.41651535,-11.3537426,-0.000219321,-13.2314043,-11.58160877,-14.05047131,-10.30355263,-10.85634327,-8.773874283,-12.62793446,-11.79109669,-11.17987347,-0.000244707,-13.05854321
-2.480140686,-10.4550457,-0.925061226,-4.284545898,-4.035212517,-13.18808365,-0.717065573,-15.59609985,-9.628684998,-10.80114365,-1.987906694,-10.16274261,-0.8733024,-4.194220543,-3.984247684,-12.52027988,-0.887843549,-15.22067356,-8.769595146,-10.87759495
-2.330310345,-7.955426693,-4.674129963,-2.933425188,-5.228180885,-13.34370613,-0.181630835,-12.30667877,-7.49717474,-12.91938877,-2.434989691,-7.478329659,-4.604249001,-2.312010288,-5.568363667,-13.35985088,-0.225046888,-12.08996677,-7.684477806,-12.92805099
-7.623472691,-8.290198326,-5.912565231,-1.435903192,-0.296036154,-15.50524902,-4.232344627,-14.69139481,-7.889034748,-15.04504967,-8.517422676,-9.39781189,-6.258893967,-1.670807004,-0.22402446,-15.75572777,-4.581140041,-14.62529755,-8.688001633,-14.37263393
-1.280004025,-9.910096169,-9.390166283,-7.819297314,-8.67773056,-15.5704174,-0.326822728,-16.66424561,-9.979845047,-15.39205742,-0.604682088,-9.889230728,-9.255681992,-7.334524632,-8.841874123,-14.62606525,-0.792470098,-16.05986977,-9.403412819,-15.1607523
-7.860142708,-15.53827953,-0.004181571,-13.53072262,-6.325166702,-16.42676163,-6.217660427,-22.43532562,-14.04773998,-16.19667816,-8.096119881,-16.07891846,-0.003937351,-13.64491272,-6.943714619,-17.46253204,-5.930130482,-22.77086639,-14.18958187,-15.98754501
-11.81653118,-15.01186657,-15.18855762,-15.26002216,-14.44919777,-7.946457863,-15.33999348,-3.197451115,-12.27728939,-0.042108018,-13.1806612,-15.64353466,-15.3112421,-15.91984463,-14.73750782,-8.606181145,-16.61200142,-5.231824875,-12.37367344,-0.005549145
-0.454291791,-8.65891552,-7.370470524,-3.179359436,-6.577401638,-7.339005947,-1.139627218,-12.17364502,-9.208076477,-7.414714336,-0.339881331,-8.761558533,-7.483372688,-3.361894131,-7.375397205,-7.852786541,-1.380633593,-13.00529766,-9.543733597,-8.300014496
-11.09119034,-12.69870186,-14.10902405,-13.38011169,-12.28196907,-2.278081417,-13.11425209,-0.108810902,-10.94870377,-7.461885452,-12.02514935,-13.08289719,-14.33457088,-13.97580719,-13.16457462,-2.479435682,-14.41866589,-0.087868959,-9.911046028,-8.228262901
-12.52407455,-12.66193962,-14.60084724,-12.90673733,-11.22608089,-2.971020699,-14.84419155,-0.054449685,-9.52774334,-6.409045219,-11.705266,-12.47845364,-13.75011539,-13.03082657,-11.69719601,-1.582152128,-14.7240591,-0.232174575,-8.929952621,-6.49987793
-10.16424179,-0.000355896,-10.63291931,-9.787593842,-9.049381256,-13.48978519,-9.485937119,-15.37755585,-10.07745743,-16.92037773,-11.0127573,-0.000777419,-10.97857285,-7.515773773,-9.34783268,-12.69815731,-9.242528915,-15.52454853,-11.36345387,-16.50905609
-9.627303123,-12.52264214,-5.954813957,-10.27371407,-0.01287446,-16.34733582,-4.620920181,-16.09943199,-8.328863144,-11.59807968,-9.085076332,-11.74743366,-5.566750526,-9.270792961,-0.020653307,-15.39928532,-4.167850018,-14.74261189,-7.017999649,-10.75093174
-6.216608524,-11.89211082,-2.267843246,-9.225428581,-0.415506929,-17.09272385,-1.451408029,-16.54840088,-9.066538811,-13.10635281,-6.697854519,-11.93772411,-3.093589544,-9.114559174,-0.41965124,-16.92021942,-1.217868328,-16.58883476,-8.664185524,-13.14983463
-0.566673279,-11.60772991,-6.669103146,-6.624556541,-10.22886276,-14.05276585,-0.844296694,-16.49277878,-9.347702026,-15.00771904,-0.339528918,-12.14350033,-6.311860561,-6.72541666,-11.11147308,-14.23791313,-1.256084561,-17.03453445,-9.299084663,-15.17142677
-9.593363762,-13.7560091,-12.68091202,-15.19609165,-15.00585651,-0.000540825,-11.73597908,-8.272373199,-8.623410225,-10.61698818,-9.928091049,-13.5412817,-11.92631435,-14.61544132,-14.24096107,-0.001641594,-12.54385853,-6.594867229,-9.313907623,-9.016780853
-0.006041598,-13.30030155,-8.57628727,-7.716747761,-11.74679852,-14.70046711,-5.227894783,-16.09051514,-11.19703388,-13.94735241,-0.009806434,-13.25263119,-8.403894424,-7.134371281,-11.34326744,-14.70971966,-4.743733883,-16.18883133,-11.04178143,-13.86098003
-13.12237549,-13.83708382,-14.34915829,-11.24732113,-12.84120178,-8.644712448,-14.26776028,-3.82886982,-9.30032444,-0.02226755,-13.45273113,-13.88645649,-12.71127605,-12.82696056,-12.02462959,-7.828225136,-16.23760414,-4.123012066,-9.964564323,-0.016795537
-14.00010395,-15.15297318,-14.03488541,-12.87854767,-13.84461403,-7.167002678,-14.45718193,-8.177425385,-11.24526691,-0.00107207,-11.50375843,-12.9123373,-10.22851276,-11.07756233,-10.8014822,-6.136785984,-13.26276875,-9.571051598,-8.73381424,-0.002481954
-12.79935169,-17.42323494,-10.63706303,-13.15640259,-9.377082825,-14.40623856,-13.20811749,-12.73266029,-0.000119441,-14.04982853,-12.8365097,-17.22071266,-10.85306644,-12.53289509,-9.255883217,-14.3379879,-12.79385185,-12.06506443,-0.000131479,-13.5814743
-9.057372093,-10.33260632,-13.10634518,-13.82914257,-11.78174305,-12.22057629,-9.962309837,-12.83671284,-0.000237437,-10.68158436,-8.574490547,-10.36057854,-12.52617073,-13.57468987,-11.55709362,-11.92987251,-9.715110779,-12.85432816,-0.000322767,-10.91637611
-5.893701553,-10.69455719,-5.917194366,-0.094055444,-2.849531889,-13.73747635,-5.695712566,-13.83655548,-3.769627094,-13.75712776,-6.04274559,-10.03432465,-5.562334061,-0.24959068,-1.96985364,-13.73423767,-5.499299526,-13.07593441,-2.644382238,-12.96834469
-0.543381274,-6.896874905,-4.041954041,-1.637533426,-6.573846817,-11.19133472,-1.593799353,-12.39479256,-6.42908287,-12.19687462,-0.446804315,-6.868395805,-3.030894518,-1.9289639,-6.325819016,-10.8124876,-1.81936717,-12.6676693,-6.335690022,-11.90472507
-9.117404938,-15.23704052,-0.028722802,-11.96675682,-3.591564655,-19.10963631,-7.362627983,-20.69771385,-11.72399712,-16.17070961,-9.132509232,-15.01614952,-0.032386631,-12.0063343,-3.473639727,-19.06048203,-7.207042217,-20.67999077,-11.75905228,-16.1492939
-10.21465683,-13.09422588,-2.826127291,-12.15372562,-0.062074166,-17.1952076,-7.032830715,-18.4504528,-11.08408546,-12.6204071,-10.03708267,-13.60105228,-2.628120184,-12.43247509,-0.07562571,-18.12402725,-7.492716312,-18.86833572,-11.10893345,-13.34962749
-9.139113426,-14.80638218,-8.160963058,-11.25584221,-5.844295979,-18.92655373,-0.003308896,-20.27766991,-14.12676716,-16.91917229,-9.032287598,-14.21896839,-8.099177361,-10.96857548,-5.783457279,-18.74570465,-0.003526423,-19.80188179,-13.92843819,-16.96846581
-7.983998775,-13.52755451,-6.90298748,-10.42140579,-3.520899773,-17.53528595,-0.031447787,-18.63216019,-11.66910839,-15.1489687,-8.587777138,-14.48927212,-7.582020283,-10.76229382,-4.467502117,-18.59629822,-0.012272441,-18.87565613,-12.48663425,-15.70590115
-6.773750782,-8.307407379,-10.82240105,-0.0017393,-9.638658524,-11.21142769,-8.45447731,-13.05538654,-10.49310493,-11.97975922,-6.63830328,-8.150724411,-11.03529072,-0.002009041,-9.391880035,-11.36448669,-8.27761364,-13.33099174,-10.30539417,-11.63733006
-6.279480457,-15.74271679,-0.00884496,-11.55386639,-6.75504303,-16.73316765,-5.157693386,-20.5494976,-13.23558712,-15.75965881,-6.193915844,-15.81202126,-0.016969247,-11.34592533,-6.70801115,-17.06960106,-4.301746845,-20.55344772,-12.00888252,-15.48806
-6.3711586,-7.125881672,-11.64426136,-0.002786565,-10.23956871,-11.45210075,-8.593242645,-13.03174496,-11.08214951,-11.46975327,-6.348521709,-6.82045126,-11.65617657,-0.003130062,-10.13665009,-11.28705215,-8.600012779,-12.67739868,-10.82747841,-10.98958492
-9.445770264,-11.77141857,-13.47434902,-13.08891392,-12.89940929,-0.106552258,-12.1664238,-2.298089504,-8.937735558,-7.844150543,-10.23742485,-12.11071014,-12.90252876,-14.30245018,-12.92350578,-0.142719641,-13.31687355,-2.022105694,-9.189688683,-7.650338173
-5.972865582,-9.710467339,-0.519021094,-9.079464912,-1.068464041,-14.62615871,-2.852998734,-16.67494392,-6.956308842,-11.06573009,-6.321824074,-9.077905655,-1.155250907,-8.506456375,-0.459315181,-14.38133144,-3.036881924,-15.73615074,-5.747888565,-10.92878914
-12.68862152,-16.25401878,-15.4036274,-15.82342911,-14.99235535,-8.988183975,-15.80085373,-4.528359413,-12.73594093,-0.010990324,-12.67007446,-16.72236633,-14.63654518,-15.1509943,-14.4318676,-8.478172302,-15.94573307,-3.75786829,-12.71122169,-0.023830771
-4.71462965,-8.851412773,-10.76752663,-0.013645113,-9.508066177,-12.73394203,-5.442579269,-13.94537163,-11.13889122,-12.37061214,-4.638398647,-8.267244339,-10.70653629,-0.015155756,-9.122039795,-12.39704323,-5.308425903,-13.65148354,-10.94042397,-11.83488846
-8.164340973,-14.49683189,-2.883966923,-12.6738205,-0.064689882,-17.69456482,-5.046432495,-20.35707092,-11.74548244,-13.7786274,-8.52978611,-14.75201988,-2.563390732,-13.19261456,-0.084178485,-17.3697319,-5.66027689,-20.75199127,-11.86714363,-13.41290474
-12.94999695,-13.44296932,-16.2482338,-13.60407162,-14.07893085,-6.624911785,-14.99713993,-0.001530548,-10.90047741,-8.634563446,-12.68353939,-13.55723095,-15.98567104,-13.92585087,-14.05496407,-6.704515457,-14.93224239,-0.001475437,-10.98183537,-8.397441864
-14.89319992,-14.27349758,-16.61145973,-14.19991684,-13.9830122,-7.996296883,-16.74157715,-0.000554646,-12.42752361,-8.46289444,-14.77009296,-14.58376122,-16.49030685,-14.57220078,-13.87957001,-7.609636307,-17.13864136,-0.000701539,-12.32458496,-8.523043633
-1.327585578,-11.1601944,-8.333400726,-7.552447796,-11.8050499,-13.37641907,-0.309190392,-16.98206711,-9.834276199,-14.7127533,-1.731520057,-11.46664333,-8.588955879,-7.736791134,-11.90496349,-13.55234337,-0.195651442,-17.37466049,-10.01605129,-15.06219387
-8.549976349,-10.6262598,-8.383049011,-0.003546261,-5.892267227,-14.1847496,-8.299747467,-15.97332287,-9.396162033,-15.48701668,-7.888062954,-10.13380432,-6.930503368,-0.008947871,-5.04225111,-14.07966518,-7.03558588,-15.82173252,-8.649159431,-15.44545746
-11.84932232,-13.98596573,-12.31598473,-12.47654057,-15.34337997,-0.002135142,-13.76845551,-7.835748196,-9.192813873,-6.426402569,-9.471197128,-13.82506657,-10.36987877,-13.59235382,-14.56397438,-0.004071875,-13.89620018,-7.403074741,-8.634922028,-5.755830765
-12.79578495,-13.49821568,-14.29449558,-14.98803043,-15.73390198,-0.000134459,-14.59445477,-10.89575481,-10.57273102,-9.378137589,-11.59058475,-12.11107731,-13.85162735,-14.14861202,-16.02659225,-0.00037818,-14.23490524,-8.952975273,-9.263348579,-8.897301674
-6.605496407,-10.54188538,-1.590335608,-8.791435242,-1.440164566,-14.30319405,-0.58410573,-18.52919006,-9.08322525,-12.37206364,-6.918018341,-9.289429665,-1.977821827,-7.592580318,-2.907895088,-13.68697453,-0.216583982,-17.76074791,-8.612027168,-12.23977757
-4.202272415,-6.851653576,-5.778243065,-3.97793889,-0.059006557,-11.29709148,-4.346808434,-9.445532799,-5.195696354,-7.033286095,-3.516729355,-5.554217339,-4.948115349,-2.478341818,-0.204564288,-10.35769939,-3.127124786,-8.160264015,-4.321211338,-5.807122231
-12.7636776,-12.52040958,-14.76040363,-15.40099812,-17.0098114,-0.000285585,-15.28545856,-8.296000481,-11.33155918,-11.00566959,-12.30164719,-11.84769535,-14.90384197,-14.45751858,-16.8234024,-0.000677952,-14.40913105,-7.408773899,-10.30795574,-10.58687973
-13.10156441,-16.12582397,-15.58732605,-15.58915997,-14.03028297,-9.07793045,-15.47553444,-5.403261662,-12.36423492,-0.004634473,-13.45234394,-16.42138672,-14.12136936,-16.06616402,-13.91126537,-7.541753769,-16.23894691,-5.19365263,-12.43818855,-0.006108188
-3.555365801,-11.59184647,-4.445939064,-5.422406197,-5.073893547,-13.32986164,-0.052542817,-15.96852779,-8.505476952,-13.42614079,-3.588732004,-11.00605774,-4.525891304,-4.827176094,-3.876571417,-13.21408558,-0.069725342,-14.99696636,-8.879415512,-12.77998734
-5.402778149,-9.756653786,-11.46682167,-0.006713454,-9.22205925,-13.25994587,-6.212204456,-14.5381031,-11.43544388,-13.23070908,-5.700051308,-9.922512054,-11.79584312,-0.006250713,-9.759765625,-13.32397366,-5.89278841,-14.28385162,-11.7007122,-13.58459854
-12.35503387,-15.14621735,-15.05363083,-14.20955658,-14.28008175,-8.773809433,-15.70611954,-0.03523298,-10.6476326,-3.368690014,-12.1867342,-15.16765213,-14.89861488,-14.83813477,-13.62449265,-8.24220562,-15.98113918,-0.048881736,-11.18763924,-3.048674345
-11.20751095,-12.14539146,-12.59750938,-12.27303982,-14.56127453,-0.00980785,-13.30006599,-8.43112278,-8.07274437,-4.688455582,-11.13045788,-12.41883373,-13.45303822,-13.30262375,-15.28007317,-0.001023484,-13.64734745,-8.4361763,-8.729417801,-7.383950233
